"Interval start","Filtered packets"
17530,0
17531,1
17532,0
17533,0
17534,0
17535,0
17536,0
17537,0
17538,0
17539,0
17540,0
17541,1
17542,1
17543,0
17544,0
17545,1
17546,0
17547,0
17548,0
17549,1
17550,0
17551,0
17552,0
17553,0
17554,0
17555,0
17556,0
17557,0
17558,1
17559,0
17560,0
17561,0
17562,1
17563,0
17564,0
17565,1
17566,0
17567,1
17568,0
17569,1
17570,0
17571,0
17572,1
17573,0
17574,0
17575,0
17576,1
17577,0
17578,0
17579,0
17580,0
17581,0
17582,1
17583,0
17584,0
17585,1
17586,0
17587,0
17588,0
17589,0
17590,0
17591,0
17592,0
17593,2
17594,0
17595,0
17596,0
17597,0
17598,0
17599,0
17600,0
17601,1
17602,2
17603,0
17604,0
17605,1
17606,0
17607,0
17608,0
17609,0
17610,0
17611,0
17612,0
17613,2
17614,9
17615,1
17616,4
17617,2
17618,0
17619,0
17620,0
17621,1
17622,1
17623,0
17624,0
17625,2
17626,0
17627,7
17628,1
17629,0
17630,0
17631,0
17632,0
17633,0
17634,1
17635,0
17636,0
17637,0
17638,0
17639,0
17640,0
17641,1
17642,1
17643,1
17644,0
17645,0
17646,0
17647,0
17648,0
17649,0
17650,0
17651,1
17652,0
17653,0
17654,0
17655,0
17656,0
17657,1
17658,0
17659,0
17660,1
17661,0
17662,1
17663,0
17664,0
17665,1
17666,0
17667,0
17668,0
17669,1
17670,0
17671,0
17672,0
17673,0
17674,0
17675,0
17676,0
17677,1
17678,1
17679,0
17680,0
17681,0
17682,1
17683,0
17684,0
17685,0
17686,1
17687,0
17688,0
17689,1
17690,0
17691,0
17692,1
17693,0
17694,1
17695,1
17696,0
17697,0
17698,0
17699,0
17700,0
17701,0
17702,0
17703,1
17704,1
17705,0
17706,0
17707,0
17708,0
17709,0
17710,0
17711,0
17712,1
17713,1
17714,0
17715,0
17716,0
17717,0
17718,0
17719,0
17720,0
17721,1
17722,0
17723,1
17724,0
17725,0
17726,0
17727,0
17728,0
17729,0
17730,1
17731,0
17732,0
17733,0
17734,1
17735,0
17736,0
17737,1
17738,0
17739,0
17740,1
17741,0
17742,0
17743,1
17744,0
17745,0
17746,0
17747,1
17748,0
17749,1
17750,0
17751,0
17752,1
17753,0
17754,0
17755,0
17756,0
17757,0
17758,1
17759,0
17760,0
17761,1
17762,1
17763,0
17764,0
17765,0
17766,0
17767,1
17768,0
17769,0
17770,12
17771,1
17772,0
17773,1
17774,1
17775,1
17776,0
17777,0
17778,0
17779,0
17780,0
17781,0
17782,8
17783,1
17784,1
17785,1
17786,0
17787,0
17788,0
17789,0
17790,1
17791,0
17792,0
17793,1
17794,0
17795,0
17796,1
17797,0
17798,0
17799,0
17800,0
17801,0
17802,1
17803,0
17804,0
17805,1
17806,0
17807,0
17808,0
17809,1
17810,0
17811,0
17812,1
17813,1
17814,0
17815,0
17816,0
17817,0
17818,0
17819,0
17820,0
17821,0
17822,1
17823,1
17824,0
17825,0
17826,0
17827,0
17828,0
17829,0
17830,0
17831,0
17832,1
17833,1
17834,0
17835,0
17836,0
17837,0
17838,0
17839,0
17840,0
17841,1
17842,1
17843,0
17844,0
17845,0
17846,0
17847,1
17848,0
17849,0
17850,1
17851,0
17852,0
17853,0
17854,0
17855,0
17856,0
17857,1
17858,0
17859,1
17860,0
17861,0
17862,1
17863,0
17864,0
17865,0
17866,0
17867,1
17868,0
17869,0
17870,0
17871,0
17872,1
17873,0
17874,0
17875,0
17876,0
17877,1
17878,0
17879,0
17880,0
17881,1
17882,1
17883,0
17884,0
17885,0
17886,1
17887,0
17888,0
17889,0
17890,0
17891,0
17892,0
17893,0
17894,0
17895,1
17896,0
17897,0
17898,0
17899,0
17900,0
17901,1
17902,0
17903,3
17904,0
17905,1
17906,0
17907,0
17908,0
17909,0
17910,0
17911,0
17912,1
17913,0
17914,0
17915,4
17916,1
17917,1
17918,7
17919,0
17920,0
17921,8
17922,1
17923,1
17924,0
17925,0
17926,0
17927,0
17928,0
17929,1
17930,0
17931,1
17932,1
17933,0
17934,0
17935,0
17936,0
17937,0
17938,0
17939,0
17940,1
17941,0
17942,0
17943,1
17944,0
17945,0
17946,0
17947,0
17948,0
17949,1
17950,0
17951,0
17952,1
17953,1
17954,0
17955,0
17956,0
17957,0
17958,0
17959,1
17960,0
17961,0
17962,1
17963,1
17964,0
17965,0
17966,0
17967,0
17968,0
17969,0
17970,0
17971,1
17972,0
17973,0
17974,2
17975,0
17976,0
17977,1
17978,0
17979,0
17980,0
17981,0
17982,1
17983,1
17984,0
17985,0
17986,0
17987,0
17988,0
17989,0
17990,0
17991,0
17992,2
17993,0
17994,0
17995,0
17996,0
17997,0
17998,0
17999,0
18000,2
18001,1
18002,1
18003,0
18004,0
18005,0
18006,0
18007,0
18008,0
18009,1
18010,0
18011,0
18012,0
18013,0
18014,0
18015,0
18016,1
18017,0
18018,0
18019,0
18020,1
18021,0
18022,1
18023,0
18024,0
18025,1
18026,0
18027,0
18028,1
18029,0
18030,0
18031,1
18032,0
18033,0
18034,0
18035,0
18036,0
18037,0
18038,0
18039,0
18040,1
18041,0
18042,1
18043,0
18044,0
18045,0
18046,0
18047,0
18048,0
18049,2
18050,0
18051,0
18052,1
18053,0
18054,0
18055,0
18056,0
18057,0
18058,0
18059,0
18060,1
18061,0
18062,1
18063,0
18064,0
18065,0
18066,0
18067,0
18068,1
18069,0
18070,0
18071,0
18072,1
18073,1
18074,0
18075,0
18076,0
18077,12
18078,1
18079,1
18080,3
18081,0
18082,1
18083,0
18084,0
18085,0
18086,1
18087,0
18088,0
18089,6
18090,1
18091,1
18092,0
18093,0
18094,1
18095,0
18096,0
18097,1
18098,0
18099,0
18100,0
18101,0
18102,1
18103,1
18104,0
18105,0
18106,0
18107,0
18108,0
18109,0
18110,0
18111,0
18112,2
18113,0
18114,0
18115,0
18116,0
18117,0
18118,0
18119,0
18120,0
18121,2
18122,1
18123,0
18124,0
18125,0
18126,0
18127,0
18128,1
18129,0
18130,1
18131,0
18132,0
18133,0
18134,0
18135,0
18136,0
18137,0
18138,0
18139,0
18140,1
18141,0
18142,1
18143,0
18144,0
18145,1
18146,0
18147,0
18148,0
18149,0
18150,0
18151,1
18152,0
18153,0
18154,0
18155,0
18156,1
18157,0
18158,0
18159,0
18160,0
18161,0
18162,0
18163,1
18164,0
18165,1
18166,0
18167,0
18168,0
18169,1
18170,0
18171,0
18172,1
18173,0
18174,0
18175,0
18176,1
18177,0
18178,0
18179,0
18180,0
18181,0
18182,0
18183,1
18184,1
18185,1
18186,0
18187,0
18188,0
18189,0
18190,0
18191,0
18192,0
18193,2
18194,0
18195,0
18196,0
18197,0
18198,0
18199,0
18200,0
18201,1
18202,1
18203,1
18204,0
18205,0
18206,0
18207,0
18208,0
18209,0
18210,0
18211,1
18212,0
18213,0
18214,1
18215,0
18216,0
18217,1
18218,0
18219,0
18220,0
18221,0
18222,1
18223,1
18224,0
18225,1
18226,1
18227,0
18228,0
18229,1
18230,17
18231,2
18232,2
18233,1
18234,1
18235,0
18236,0
18237,0
18238,0
18239,0
18240,0
18241,2
18242,1
18243,1
18244,0
18245,0
18246,0
18247,0
18248,0
18249,0
18250,0
18251,0
18252,1
18253,0
18254,0
18255,0
18256,0
18257,1
18258,0
18259,0
18260,1
18261,0
18262,1
18263,1
18264,0
18265,1
18266,0
18267,0
18268,0
18269,0
18270,0
18271,0
18272,1
18273,0
18274,0
18275,0
18276,0
18277,0
18278,0
18279,0
18280,0
18281,1
18282,1
18283,0
18284,2
18285,0
18286,0
18287,0
18288,0
18289,1
18290,0
18291,0
18292,1
18293,1
18294,0
18295,0
18296,0
18297,1
18298,0
18299,0
18300,1
18301,1
18302,1
18303,0
18304,1
18305,0
18306,0
18307,0
18308,0
18309,0
18310,1
18311,0
18312,0
18313,1
18314,0
18315,1
18316,0
18317,0
18318,0
18319,1
18320,0
18321,0
18322,1
18323,0
18324,0
18325,0
18326,0
18327,0
18328,1
18329,0
18330,0
18331,0
18332,0
18333,0
18334,0
18335,0
18336,0
18337,2
18338,0
18339,0
18340,0
18341,0
18342,1
18343,0
18344,0
18345,1
18346,0
18347,0
18348,0
18349,0
18350,0
18351,0
18352,1
18353,0
18354,2
18355,0
18356,1
18357,0
18358,0
18359,0
18360,0
18361,11
18362,3
18363,1
18364,1
18365,1
18366,0
18367,0
18368,0
18369,0
18370,0
18371,0
18372,0
18373,0
18374,0
18375,0
18376,1
18377,0
18378,0
18379,0
18380,0
18381,0
18382,1
18383,0
18384,0
18385,2
18386,0
18387,0
18388,0
18389,0
18390,0
18391,0
18392,0
18393,0
18394,7
18395,1
18396,1
18397,1
18398,0
18399,0
18400,0
18401,0
18402,0
18403,1
18404,0
18405,1
18406,0
18407,0
18408,1
18409,1
18410,1
18411,0
18412,1
18413,0
18414,0
18415,0
18416,0
18417,1
18418,0
18419,0
18420,0
18421,0
18422,0
18423,1
18424,0
18425,0
18426,1
18427,0
18428,0
18429,0
18430,0
18431,0
18432,0
18433,1
18434,0
18435,1
18436,0
18437,0
18438,0
18439,0
18440,0
18441,0
18442,0
18443,2
18444,0
18445,0
18446,0
18447,0
18448,0
18449,0
18450,0
18451,0
18452,1
18453,0
18454,0
18455,0
18456,0
18457,1
18458,0
18459,0
18460,0
18461,1
18462,0
18463,1
18464,0
18465,0
18466,1
18467,0
18468,0
18469,1
18470,0
18471,0
18472,1
18473,0
18474,0
18475,0
18476,0
18477,0
18478,0
18479,0
18480,0
18481,1
18482,1
18483,1
18484,0
18485,0
18486,2
18487,0
18488,0
18489,0
18490,0
18491,0
18492,0
18493,0
18494,0
18495,0
18496,0
18497,10
18498,1
18499,3
18500,1
18501,1
18502,1
18503,0
18504,0
18505,2
18506,0
18507,0
18508,0
18509,0
18510,0
18511,0
18512,0
18513,0
18514,1
18515,0
18516,0
18517,0
18518,0
18519,0
18520,0
18521,0
18522,1
18523,2
18524,0
18525,0
18526,0
18527,0
18528,0
18529,1
18530,0
18531,0
18532,2
18533,0
18534,0
18535,0
18536,0
18537,0
18538,0
18539,0
18540,0
18541,0
18542,0
18543,0
18544,0
18545,0
18546,0
18547,0
18548,0
18549,4
18550,1
18551,1
18552,0
18553,1
18554,0
18555,0
18556,1
18557,1
18558,0
18559,0
18560,1
18561,1
18562,0
18563,0
18564,1
18565,0
18566,0
18567,0
18568,0
18569,0
18570,0
18571,0
18572,0
18573,0
18574,0
18575,0
18576,0
18577,0
18578,0
18579,1
18580,0
18581,1
18582,0
18583,0
18584,0
18585,0
18586,0
18587,0
18588,0
18589,0
18590,0
18591,0
18592,1
18593,0
18594,0
18595,0
18596,0
18597,0
18598,0
18599,0
18600,1
18601,0
18602,0
18603,0
18604,0
18605,0
18606,0
18607,0
18608,0
18609,0
18610,0
18611,0
18612,0
18613,0
18614,0
18615,0
18616,0
18617,0
18618,0
18619,0
18620,0
18621,0
18622,0
18623,0
18624,0
18625,0
18626,0
18627,0
18628,0
18629,0
18630,0
18631,0
18632,0
18633,0
18634,0
18635,1
18636,0
18637,5
18638,2
18639,31
18640,7
18641,9
18642,1
18643,1
18644,0
18645,0
18646,0
18647,0
18648,0
18649,1
18650,0
18651,0
18652,1
18653,0
18654,0
18655,0
18656,0
18657,0
18658,0
18659,0
18660,0
18661,0
18662,0
18663,0
18664,0
18665,0
18666,0
18667,0
18668,0
18669,0
18670,0
18671,0
18672,0
18673,1
18674,0
18675,0
18676,0
18677,0
18678,0
18679,0
18680,0
18681,5
18682,0
18683,1
18684,0
18685,0
18686,0
18687,1
18688,0
18689,0
18690,0
18691,0
18692,1
18693,0
18694,0
18695,0
18696,0
18697,3
18698,0
18699,0
18700,0
18701,0
18702,1
18703,0
18704,2
18705,11
18706,1
18707,2
18708,0
18709,0
18710,1
18711,0
18712,1
18713,0
18714,0
18715,0
18716,0
18717,0
18718,0
18719,1
18720,0
18721,1
18722,1
18723,0
18724,0
18725,0
18726,0
18727,1
18728,1
18729,0
18730,0
18731,0
18732,0
18733,0
18734,0
18735,0
18736,0
18737,0
18738,0
18739,1
18740,0
18741,0
18742,0
18743,0
18744,0
18745,1
18746,0
18747,1
18748,1
18749,1
18750,0
18751,0
18752,0
18753,0
18754,0
18755,0
18756,0
18757,0
18758,0
18759,0
18760,1
18761,0
18762,0
18763,0
18764,0
18765,0
18766,0
18767,1
18768,0
18769,2
18770,0
18771,0
18772,2
18773,0
18774,0
18775,0
18776,0
18777,0
18778,1
18779,0
18780,0
18781,0
18782,0
18783,0
18784,5
18785,3
18786,2
18787,2
18788,2
18789,0
18790,0
18791,0
18792,0
18793,1
18794,0
18795,0
18796,0
18797,1
18798,0
18799,0
18800,0
18801,1
18802,0
18803,0
18804,1
18805,0
18806,0
18807,0
18808,1
18809,0
18810,1
18811,0
18812,0
18813,1
18814,0
18815,0
18816,0
18817,1
18818,0
18819,1
18820,0
18821,0
18822,0
18823,0
18824,0
18825,1
18826,0
18827,0
18828,2
18829,0
18830,0
18831,0
18832,0
18833,0
18834,0
18835,0
18836,0
18837,1
18838,0
18839,0
18840,1
18841,1
18842,0
18843,0
18844,0
18845,0
18846,1
18847,0
18848,1
18849,0
18850,0
18851,0
18852,0
18853,0
18854,0
18855,8
18856,1
18857,1
18858,0
18859,0
18860,0
18861,1
18862,0
18863,0
18864,0
18865,2
18866,0
18867,1
18868,0
18869,1
18870,0
18871,0
18872,0
18873,0
18874,1
18875,0
18876,0
18877,0
18878,0
18879,0
18880,0
18881,0
18882,0
18883,0
18884,0
18885,1
18886,0
18887,1
18888,0
18889,1
18890,0
18891,0
18892,0
18893,1
18894,0
18895,0
18896,0
18897,1
18898,0
18899,0
18900,1
18901,0
18902,0
18903,0
18904,0
18905,1
18906,0
18907,1
18908,1
18909,0
18910,0
18911,0
18912,0
18913,1
18914,1
18915,0
18916,0
18917,1
18918,0
18919,0
18920,0
18921,0
18922,0
18923,0
18924,0
18925,1
18926,0
18927,1
18928,0
18929,0
18930,0
18931,0
18932,0
18933,0
18934,1
18935,0
18936,0
18937,2
18938,0
18939,0
18940,0
18941,0
18942,0
18943,0
18944,0
18945,0
18946,1
18947,1
18948,0
18949,1
18950,0
18951,0
18952,1
18953,0
18954,0
18955,0
18956,0
18957,0
18958,1
18959,0
18960,0
18961,2
18962,0
18963,11
18964,1
18965,1
18966,1
18967,1
18968,1
18969,0
18970,0
18971,0
18972,0
18973,1
18974,0
18975,0
18976,0
18977,1
18978,0
18979,0
18980,0
18981,0
18982,0
18983,0
18984,0
18985,1
18986,1
18987,1
18988,0
18989,0
18990,0
18991,0
18992,0
18993,0
18994,0
18995,1
18996,0
18997,0
18998,0
18999,0
19000,0
19001,0
19002,0
19003,1
19004,0
19005,0
19006,0
19007,1
19008,0
19009,1
19010,0
19011,0
19012,3
19013,0
19014,0
19015,0
19016,0
19017,0
19018,0
19019,0
19020,0
19021,1
19022,0
19023,0
19024,0
19025,0
19026,0
19027,0
19028,6
19029,3
19030,2
19031,0
19032,0
19033,1
19034,0
19035,0
19036,0
19037,0
19038,1
19039,0
19040,0
19041,0
19042,0
19043,0
19044,0
19045,0
19046,0
19047,1
19048,1
19049,0
19050,0
19051,0
19052,0
19053,0
19054,0
19055,1
19056,1
19057,1
19058,0
19059,0
19060,0
19061,0
19062,0
19063,0
19064,1
19065,0
19066,0
19067,0
19068,1
19069,0
19070,0
19071,0
19072,1
19073,1
19074,1
19075,0
19076,0
19077,0
19078,0
19079,0
19080,0
19081,2
19082,0
19083,0
19084,0
19085,0
19086,1
19087,0
19088,1
19089,0
19090,1
19091,0
19092,0
19093,0
19094,0
19095,0
19096,0
19097,0
19098,0
19099,1
19100,0
19101,1
19102,0
19103,0
19104,0
19105,1
19106,0
19107,1
19108,1
19109,0
19110,0
19111,0
19112,0
19113,0
19114,0
19115,0
19116,1
19117,0
19118,0
19119,0
19120,0
19121,0
19122,0
19123,0
19124,0
19125,1
19126,0
19127,10
19128,3
19129,2
19130,1
19131,0
19132,1
19133,0
19134,1
19135,0
19136,0
19137,1
19138,0
19139,0
19140,0
19141,0
19142,1
19143,0
19144,0
19145,0
19146,1
19147,1
19148,0
19149,0
19150,0
19151,0
19152,0
19153,1
19154,1
19155,0
19156,0
19157,0
19158,0
19159,0
19160,0
19161,0
19162,0
19163,1
19164,0
19165,0
19166,1
19167,1
19168,0
19169,0
19170,0
19171,0
19172,0
19173,0
19174,0
19175,0
19176,0
19177,2
19178,0
19179,0
19180,0
19181,0
19182,0
19183,0
19184,0
19185,1
19186,0
19187,1
19188,0
19189,5
19190,2
19191,1
19192,1
19193,0
19194,1
19195,0
19196,0
19197,0
19198,0
19199,1
19200,1
19201,1
19202,0
19203,1
19204,0
19205,0
19206,0
19207,1
19208,0
19209,0
19210,0
19211,1
19212,0
19213,0
19214,0
19215,1
19216,0
19217,0
19218,0
19219,0
19220,1
19221,0
19222,0
19223,0
19224,0
19225,1
19226,0
19227,1
19228,0
19229,1
19230,0
19231,0
19232,0
19233,0
19234,0
19235,0
19236,0
19237,0
19238,1
19239,0
19240,0
19241,0
19242,0
19243,0
19244,0
19245,0
19246,1
19247,1
19248,0
19249,2
19250,0
19251,0
19252,1
19253,0
19254,0
19255,1
19256,1
19257,0
19258,1
19259,10
19260,1
19261,2
19262,1
19263,0
19264,0
19265,0
19266,0
19267,0
19268,2
19269,0
19270,0
19271,0
19272,0
19273,1
19274,0
19275,0
19276,1
19277,0
19278,0
19279,0
19280,0
19281,0
19282,0
19283,0
19284,0
19285,1
19286,0
19287,0
19288,1
19289,0
19290,0
19291,0
19292,0
19293,0
19294,1
19295,0
19296,0
19297,1
19298,0
19299,0
19300,0
19301,0
19302,0
19303,1
19304,0
19305,0
19306,0
19307,0
19308,1
19309,0
19310,0
19311,1
19312,2
19313,0
19314,0
19315,0
19316,0
19317,0
19318,0
19319,0
19320,0
19321,1
19322,1
19323,0
19324,0
19325,0
19326,0
19327,0
19328,1
19329,0
19330,1
19331,0
19332,0
19333,0
19334,0
19335,0
19336,0
19337,0
19338,0
19339,1
19340,0
19341,0
19342,0
19343,0
19344,0
19345,6
19346,1
19347,2
19348,1
19349,0
19350,1
19351,0
19352,0
19353,0
19354,0
19355,0
19356,0
19357,0
19358,0
19359,1
19360,0
19361,0
19362,0
19363,0
19364,0
19365,0
19366,0
19367,1
19368,2
19369,1
19370,0
19371,0
19372,1
19373,0
19374,0
19375,0
19376,1
19377,0
19378,0
19379,0
19380,0
19381,0
19382,0
19383,0
19384,0
19385,1
19386,0
19387,1
19388,0
19389,0
19390,0
19391,0
19392,0
19393,1
19394,0
19395,1
19396,0
19397,0
19398,0
19399,0
19400,0
19401,1
19402,0
19403,0
19404,1
19405,0
19406,0
19407,1
19408,0
19409,0
19410,0
19411,0
19412,0
19413,1
19414,0
19415,0
19416,0
19417,1
19418,0
19419,0
19420,0
19421,11
19422,3
19423,1
19424,2
19425,1
19426,0
19427,1
19428,0
19429,0
19430,0
19431,1
19432,1
19433,0
19434,1
19435,0
19436,0
19437,0
19438,0
19439,0
19440,0
19441,1
19442,1
19443,0
19444,0
19445,0
19446,0
19447,1
19448,0
19449,0
19450,0
19451,1
19452,0
19453,0
19454,0
19455,0
19456,0
19457,1
19458,0
19459,0
19460,0
19461,0
19462,1
19463,0
19464,0
19465,1
19466,0
19467,1
19468,0
19469,0
19470,0
19471,1
19472,0
19473,0
19474,0
19475,0
19476,0
19477,0
19478,0
19479,0
19480,1
19481,1
19482,0
19483,0
19484,0
19485,1
19486,0
19487,1
19488,0
19489,1
19490,1
19491,0
19492,0
19493,0
19494,0
19495,0
19496,0
19497,0
19498,0
19499,1
19500,6
19501,1
19502,1
19503,1
19504,0
19505,0
19506,0
19507,0
19508,2
19509,0
19510,0
19511,0
19512,0
19513,1
19514,0
19515,0
19516,0
19517,1
19518,0
19519,0
19520,1
19521,0
19522,0
19523,0
19524,0
19525,0
19526,0
19527,0
19528,1
19529,1
19530,0
19531,0
19532,1
19533,0
19534,0
19535,0
19536,0
19537,2
19538,0
19539,0
19540,1
19541,0
19542,0
19543,0
19544,0
19545,0
19546,0
19547,0
19548,1
19549,1
19550,0
19551,0
19552,1
19553,0
19554,0
19555,0
19556,0
19557,0
19558,0
19559,0
19560,1
19561,1
19562,0
19563,0
19564,0
19565,0
19566,0
19567,0
19568,1
19569,2
19570,0
19571,3
19572,7
19573,3
19574,1
19575,0
19576,0
19577,1
19578,0
19579,0
19580,0
19581,0
19582,0
19583,0
19584,0
19585,1
19586,1
19587,1
19588,0
19589,0
19590,0
19591,0
19592,0
19593,1
19594,0
19595,1
19596,0
19597,0
19598,0
19599,0
19600,0
19601,0
19602,0
19603,1
19604,0
19605,0
19606,0
19607,1
19608,0
19609,1
19610,0
19611,0
19612,1
19613,1
19614,0
19615,0
19616,0
19617,0
19618,0
19619,0
19620,0
19621,0
19622,0
19623,1
19624,0
19625,0
19626,0
19627,1
19628,0
19629,0
19630,0
19631,0
19632,0
19633,2
19634,0
19635,0
19636,0
19637,0
19638,0
19639,0
19640,0
19641,1
19642,5
19643,1
19644,2
19645,0
19646,0
19647,1
19648,0
19649,1
19650,1
19651,0
19652,0
19653,0
19654,0
19655,0
19656,0
19657,1
19658,0
19659,1
19660,0
19661,0
19662,0
19663,0
19664,0
19665,0
19666,0
19667,1
19668,1
19669,0
19670,0
19671,0
19672,1
19673,0
19674,0
19675,0
19676,1
19677,0
19678,0
19679,0
19680,0
19681,1
19682,0
19683,0
19684,0
19685,1
19686,0
19687,1
19688,0
19689,0
19690,0
19691,0
19692,0
19693,0
19694,1
19695,0
19696,0
19697,0
19698,0
19699,2
19700,0
19701,1
19702,0
19703,1
19704,0
19705,1
19706,1
19707,1
19708,0
19709,0
19710,0
19711,1
19712,0
19713,0
19714,0
19715,0
19716,0
19717,0
19718,0
19719,0
19720,1
19721,0
19722,0
19723,0
19724,0
19725,0
19726,0
19727,1
19728,0
19729,1
19730,0
19731,0
19732,2
19733,0
19734,0
19735,11
19736,1
19737,1
19738,1
19739,1
19740,1
19741,0
19742,0
19743,0
19744,0
19745,1
19746,0
19747,1
19748,0
19749,0
19750,0
19751,0
19752,0
19753,1
19754,1
19755,0
19756,0
19757,0
19758,0
19759,0
19760,0
19761,0
19762,1
19763,1
19764,0
19765,0
19766,0
19767,0
19768,1
19769,0
19770,0
19771,0
19772,1
19773,0
19774,0
19775,1
19776,0
19777,1
19778,0
19779,0
19780,0
19781,2
19782,0
19783,0
19784,0
19785,0
19786,0
19787,0
19788,1
19789,0
19790,1
19791,0
19792,1
19793,0
19794,0
19795,0
19796,0
19797,0
19798,1
19799,0
19800,1
19801,1
19802,0
19803,0
19804,4
19805,1
19806,3
19807,0
19808,1
19809,0
19810,0
19811,0
19812,1
19813,0
19814,0
19815,0
19816,0
19817,0
19818,1
19819,0
19820,0
19821,0
19822,1
19823,0
19824,0
19825,1
19826,0
19827,0
19828,1
19829,0
19830,0
19831,1
19832,0
19833,0
19834,0
19835,0
19836,0
19837,0
19838,0
19839,0
19840,1
19841,0
19842,0
19843,0
19844,0
19845,0
19846,0
19847,1
19848,0
19849,2
19850,0
19851,0
19852,1
19853,0
19854,0
19855,0
19856,0
19857,2
19858,1
19859,0
19860,0
19861,0
19862,0
19863,0
19864,0
19865,0
19866,1
19867,1
19868,0
19869,1
19870,0
19871,0
19872,0
19873,1
19874,0
19875,1
19876,0
19877,0
19878,1
19879,0
19880,0
19881,0
19882,0
19883,0
19884,0
19885,0
19886,1
19887,13
19888,1
19889,1
19890,1
19891,1
19892,0
19893,0
19894,0
19895,1
19896,0
19897,1
19898,0
19899,0
19900,0
19901,0
19902,0
19903,0
19904,1
19905,0
19906,0
19907,1
19908,0
19909,0
19910,0
19911,0
19912,2
19913,0
19914,0
19915,0
19916,0
19917,0
19918,0
19919,0
19920,0
19921,1
19922,0
19923,0
19924,0
19925,0
19926,0
19927,1
19928,1
19929,0
19930,0
19931,1
19932,0
19933,0
19934,0
19935,0
19936,0
19937,1
19938,0
19939,0
19940,0
19941,0
19942,0
19943,0
19944,0
19945,1
19946,1
19947,1
19948,0
19949,0
19950,0
19951,0
19952,0
19953,0
19954,0
19955,1
19956,1
19957,0
19958,0
19959,0
19960,0
19961,0
19962,0
19963,0
19964,1
19965,0
19966,0
19967,2
19968,7
19969,2
19970,0
19971,0
19972,1
19973,0
19974,0
19975,1
19976,0
19977,0
19978,0
19979,1
19980,0
19981,0
19982,0
19983,0
19984,1
19985,0
19986,0
19987,1
19988,1
19989,0
19990,0
19991,0
19992,0
19993,2
19994,0
19995,0
19996,1
19997,0
19998,0
19999,0
20000,0
20001,0
20002,0
20003,0
20004,0
20005,1
20006,0
20007,0
20008,1
20009,0
20010,0
20011,0
20012,0
20013,1
20014,0
20015,0
20016,0
20017,1
20018,0
20019,0
20020,0
20021,0
20022,1
20023,0
20024,0
20025,0
20026,0
20027,0
20028,1
20029,0
20030,0
20031,1
20032,1
20033,0
20034,0
20035,0
20036,0
20037,0
20038,0
20039,0
20040,1
20041,1
20042,0
20043,1
20044,1
20045,4
20046,1
20047,2
20048,6
20049,1
20050,0
20051,1
20052,0
20053,0
20054,0
20055,0
20056,0
20057,1
20058,0
20059,0
20060,1
20061,0
20062,0
20063,0
20064,0
20065,1
20066,0
20067,1
20068,0
20069,1
20070,0
20071,0
20072,0
20073,0
20074,0
20075,0
20076,0
20077,1
20078,0
20079,0
20080,1
20081,0
20082,0
20083,0
20084,0
20085,0
20086,0
20087,1
20088,0
20089,2
20090,0
20091,0
20092,1
20093,0
20094,0
20095,0
20096,0
20097,0
20098,1
20099,1
20100,3
20101,0
20102,0
20103,0
20104,0
20105,0
20106,1
20107,0
20108,0
20109,0
20110,1
20111,0
20112,1
20113,1
20114,0
20115,2
20116,0
20117,7
20118,1
20119,0
20120,0
20121,0
20122,1
20123,0
20124,1
20125,0
20126,0
20127,1
20128,0
20129,0
20130,0
20131,0
20132,0
20133,0
20134,0
20135,1
20136,0
20137,1
20138,0
20139,0
20140,0
20141,0
20142,0
20143,1
20144,0
20145,1
20146,0
20147,1
20148,0
20149,0
20150,0
20151,0
20152,1
20153,0
20154,0
20155,0
20156,1
20157,0
20158,1
20159,0
20160,0
20161,1
20162,0
20163,1
20164,0
20165,0
20166,0
20167,1
20168,0
20169,4
20170,7
20171,3
20172,2
20173,0
20174,0
20175,0
20176,0
20177,1
20178,0
20179,0
20180,0
20181,0
20182,1
20183,0
20184,0
20185,2
20186,0
20187,1
20188,0
20189,0
20190,0
20191,0
20192,0
20193,0
20194,1
20195,0
20196,0
20197,0
20198,0
20199,0
20200,0
20201,0
20202,0
20203,0
20204,1
20205,0
20206,0
20207,1
20208,0
20209,1
20210,0
20211,0
20212,2
20213,1
20214,0
20215,0
20216,0
20217,0
20218,0
20219,0
20220,0
20221,1
20222,0
20223,0
20224,1
20225,0
20226,0
20227,0
20228,1
20229,0
20230,0
20231,0
20232,0
20233,2
20234,0
20235,0
20236,0
20237,0
20238,0
20239,0
20240,0
20241,1
20242,0
20243,0
20244,0
20245,0
20246,0
20247,0
20248,1
20249,0
20250,1
20251,0
20252,0
20253,0
20254,0
20255,0
20256,0
20257,1
20258,0
20259,1
20260,0
20261,0
20262,0
20263,0
20264,0
20265,0
20266,0
20267,1
20268,1
20269,1
20270,0
20271,0
20272,1
20273,0
20274,0
20275,0
20276,1
20277,0
20278,0
20279,0
20280,0
20281,1
20282,0
20283,0
20284,0
20285,0
20286,0
20287,1
20288,1
20289,1
20290,1
20291,1
20292,12
20293,2
20294,1
20295,0
20296,1
20297,0
20298,0
20299,0
20300,0
20301,0
20302,0
20303,0
20304,0
20305,2
20306,0
20307,1
20308,0
20309,0
20310,0
20311,0
20312,0
20313,1
20314,0
20315,0
20316,0
20317,0
20318,0
20319,0
20320,0
20321,0
20322,1
20323,0
20324,0
20325,1
20326,0
